,snapped_at,price,market_cap,total_volume,ma100,ma30,ma20,daily_return,volatility,rsi
2308,2019-08-25 00:00:00,10145.01247970698,181764456091.20227,21187546608.0018,9957.215545403871,10617.867555556011,10896.61439179193,-0.02315693994795942,771.3050470124266,35.614195977054976
2309,2019-08-26 00:00:00,10090.061576030994,180491202154.3331,17899166778.010113,9984.682446592551,10626.002959854428,10810.191194040175,-0.00541654372391398,764.1367909203433,31.491191375534044
2310,2019-08-27 00:00:00,10334.911854471333,184989701185.5528,23392461462.60586,10015.025013553854,10655.577408289693,10751.428579027242,0.024266480099782717,733.5151985474577,36.98592072832524
2311,2019-08-28 00:00:00,10167.889390020262,181891056658.03235,20937236587.026714,10035.016600556217,10676.681873729261,10661.290170705655,-0.01616099554625705,708.8486921788486,40.08248874104472
2312,2019-08-29 00:00:00,9753.48704889705,174174790993.24042,22948105441.570866,10052.782953916192,10684.778323619777,10547.747944600595,-0.040755984376654064,696.3473102833944,45.94099858905778
2313,2019-08-30 00:00:00,9485.141423780757,169825879929.63724,20461661030.393738,10068.05071289325,10682.001789340322,10429.376935439857,-0.027512788377223374,701.1017978012429,37.43075489749138
2314,2019-08-31 00:00:00,9588.98750205815,171703455568.1713,16388578393.607964,10087.282619375495,10666.201496553485,10342.434178431104,0.010948289923968346,720.6029835367513,38.84773970248028
2315,2019-09-01 00:00:00,9607.289264302584,172069023390.1022,15364904438.864746,10104.737384093865,10641.06740536088,10245.298723930111,0.0019086230157778772,744.3621886978545,40.41241135666791
2316,2019-09-02 00:00:00,9729.266231867814,174169160998.9338,15003447441.307947,10122.257597587864,10614.40388284222,10162.699967739572,0.012696293846220952,762.6114264647008,41.07763642995832
2317,2019-09-03 00:00:00,10323.022660378076,184367332385.84332,20258697359.12371,10145.11154987304,10598.797954082856,10133.668351164471,0.06102787346546612,763.6583696343536,41.21597628977888
2318,2019-09-04 00:00:00,10620.165189356909,190297653628.6036,23588848898.31653,10165.00239598817,10587.750332566751,10163.865741168553,0.02878444993822682,760.7704621630693,48.185346726917786
2319,2019-09-05 00:00:00,10573.515179027892,189378108188.9303,21198071664.662186,10182.577208629113,10546.249987498812,10177.747642974467,-0.00439258801508724,724.4047705917593,57.93198671435712
2320,2019-09-06 00:00:00,10570.249940786203,189354988380.25543,18952591605.050835,10201.009926932411,10514.919513700685,10190.010460142996,-0.00030881293367468476,701.2329879021514,57.809791871021666
2321,2019-09-07 00:00:00,10350.748325717244,185513074361.89188,23555216964.15641,10218.0106361299,10460.92253934286,10196.33694109716,-0.020765981532943067,645.4191936119863,49.378052349209575
2322,2019-09-08 00:00:00,10461.547731202416,187490153206.3296,18658457493.74892,10239.51720281135,10408.829744682998,10203.920705860855,0.010704482613095978,573.9985264290423,55.939167441561146
2323,2019-09-09 00:00:00,10404.333900445994,186487925900.29572,16804085431.159666,10257.804078282268,10360.555487798014,10179.338808661692,-0.0054689642705330055,505.16304462413086,55.89170485537528
2324,2019-09-10 00:00:00,10321.931613525778,185101736449.4789,21012460993.656765,10275.480777136605,10327.025120174432,10158.24592367288,-0.007919996388878303,470.97185456219944,49.74087472692927
2325,2019-09-11 00:00:00,10121.102297214318,181228983504.8709,17425806760.661724,10289.254745417407,10279.395251604163,10158.09812782515,-0.019456563347919675,411.52796410935184,49.0784258479628
2326,2019-09-12 00:00:00,10150.71002363705,182006412816.34204,19989784060.802094,10309.025518035809,10238.377540536112,10159.244136123085,0.0029253460298370726,355.4173925202445,59.22213536942853
2327,2019-09-13 00:00:00,10401.319919342226,186490286819.086,17986804176.941467,10336.202354615034,10221.633038118183,10160.034677588501,0.024688903054230105,334.1932615025844,71.4470988758911
2328,2019-09-14 00:00:00,10355.626898620032,185791118116.526,16650634275.92447,10361.634135053913,10232.946688429673,10170.565398534152,-0.004393002145547276,332.74136950075183,68.44878797471031
2329,2019-09-15 00:00:00,10349.551958231765,185709926005.0556,16529697331.07751,10386.918415665283,10234.735848940412,10183.539917644193,-0.0005866318328904274,333.2353555943354,67.96790977294457
2330,2019-09-16 00:00:00,10305.675020156998,184860740267.84445,13781855194.274492,10409.614084275629,10234.091896365126,10182.078075928475,-0.004239501212404573,333.0735514158335,64.50141050819715
2331,2019-09-17 00:00:00,10268.421696882157,184216635305.296,17580630287.953926,10432.87290840381,10235.5653293734,10187.104691271572,-0.0036148358260839064,333.126136104065,48.09210296277996
2332,2019-09-18 00:00:00,10203.071046816189,183148194810.27164,17279102873.152096,10458.223322593369,10232.005283069653,10209.583891167527,-0.006364235127372164,332.875236467051,32.60844239517222
2333,2019-09-19 00:00:00,10158.854517376083,182304851001.81525,18848349197.54596,10479.784567938188,10207.434705501215,10243.269545847294,-0.00433364907851963,308.48684150070375,32.67475172224337
2334,2019-09-20 00:00:00,10253.232374680329,183793185092.94284,23532550737.76059,10503.337136919006,10191.082807547156,10276.481789478403,0.009290206601819007,291.61615265473625,37.69157632285317
2335,2019-09-21 00:00:00,10178.442572698175,182621118150.38165,17281137871.79277,10523.670971664782,10192.895619498133,10305.039454898182,-0.007294265773868713,291.354052006039,42.46319535094886
2336,2019-09-22 00:00:00,9997.199887816778,179541584400.57428,15973816316.06345,10541.36671328704,10188.542620502749,10318.436137695631,-0.01780652428766938,293.3291622967889,30.868026530148015
2337,2019-09-23 00:00:00,10041.304200624943,180261864537.8744,16268084726.893106,10555.064701406682,10177.069124189116,10304.350214707974,0.004411666596955133,292.0883224239758,34.879171785940244
2338,2019-09-24 00:00:00,9699.504938095955,174073117682.94675,17797331461.86323,10563.873655718318,10162.218872802081,10258.317202144925,-0.03403932952332178,304.8219423268074,28.681481059670773
2339,2019-09-25 00:00:00,8702.713528026236,158225996381.2368,27762368999.14865,10561.11306512051,10115.973937868588,10164.777119594843,-0.10276724600187614,404.9422025567811,18.561129263716722
2340,2019-09-26 00:00:00,8446.244115548528,151968918856.4794,25000732108.2125,10552.44682332791,10053.018346571163,10058.57682833296,-0.029470051111273765,504.3442006409607,15.67244918099253
2341,2019-09-27 00:00:00,8098.80982048931,145450672156.79562,22627889543.82238,10542.494704072009,9984.049027586798,9945.979903071562,-0.041134768342728,616.988283207304,5.3686195922113455
2342,2019-09-28 00:00:00,8183.482347567026,147034755881.78366,19755414533.472134,10531.470240805165,9931.715537542465,9832.076633889792,0.010454934608231214,698.4287642843028,8.52238388913895
2343,2019-09-29 00:00:00,8225.11037185192,147518938470.12482,17936691398.41125,10518.23819887107,9889.71450247817,9723.115457460091,0.005086834982575672,761.2700270554385,9.976715153685063
2344,2019-09-30 00:00:00,8064.380983385267,144886125387.55658,16673592219.88411,10497.698414148654,9838.894285189073,9610.237925953064,-0.01954130476068794,829.8390882923765,9.555977970474657
2345,2019-10-01 00:00:00,8271.290855465355,148699326425.13895,21681424234.680668,10473.36210122215,9794.361004894501,9517.747353865616,0.025657254103740312,877.1937563036992,16.04115022598235
